[2026-04-03T01:02:38.079+0600][0.005s][info][gc,init] CardTable entry size: 512
[2026-04-03T01:03:23.171+0600][45.097s][info][gc,phases      ] GC(78)   Merge Heap Roots: 0.21ms
[2026-04-03T01:03:23.171+0600][45.097s][info][gc,phases      ] GC(78)   Evacuate Collection Set: 25.73ms
[2026-04-03T01:03:23.171+0600][45.097s][info][gc,phases      ] GC(78)   Post Evacuate Collection Set: 1.03ms
[2026-04-03T01:03:23.171+0600][45.097s][info][gc,phases      ] GC(78)   Other: 0.15ms
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,heap        ] GC(78) Eden regions: 82->0(282)
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,heap        ] GC(78) Survivor regions: 28->10(14)
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,heap        ] GC(78) Old regions: 365->384
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,heap        ] GC(78) Humongous regions: 0->0
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,metaspace   ] GC(78) Metaspace: 10425K(10688K)->10425K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:23.171+0600][45.098s][info][gc             ] GC(78) Pause Young (Mixed) (G1 Evacuation Pause) 938M->776M(1662M) 27.718ms
[2026-04-03T01:03:23.171+0600][45.098s][info][gc,cpu         ] GC(78) User=0.26s Sys=0.01s Real=0.03s
[2026-04-03T01:03:24.152+0600][46.079s][info][gc,heap,exit   ] Heap
[2026-04-03T01:03:24.152+0600][46.079s][info][gc,heap,exit   ]  garbage-first heap   total 1701888K, used 1147713K [0x000000070ae00000, 0x0000000800000000)
[2026-04-03T01:03:24.152+0600][46.079s][info][gc,heap,exit   ]   region size 2048K, 182 young (372736K), 10 survivors (20480K)
[2026-04-03T01:03:24.152+0600][46.079s][info][gc,heap,exit   ]  Metaspace       used 10488K, committed 10688K, reserved 1114112K
[2026-04-03T01:03:24.152+0600][46.079s][info][gc,heap,exit   ]   class space    used 909K, committed 1024K, reserved 1048576K
